1.000000000000000056e-01 1.000000000000000062e-09
1.056940153601628740e-01 1.148667995576681151e-09
9.418473581214506507e-02 1.184296761081760310e-09
9.806757308082197921e-02 1.246280659894478436e-09
1.012406449690901461e-01 1.121439792626382923e-09
1.066980838101516532e-01 1.165497102359230635e-09
1.024536978306525570e-01 1.120019087240861007e-09
9.888710405452010022e-02 1.148915247314327704e-09
9.608361328548940816e-02 1.063569646179613165e-09
8.367941635903683451e-02 9.135347668938211999e-10
6.920792072419337804e-02 9.350721551635658077e-10
5.218278648309065959e-02 9.442248933716406408e-10
5.138490003939393674e-02 9.588731900846585877e-10
6.759877011730264229e-02 8.846142239299047840e-10
7.716072744739327360e-02 1.078186971478520951e-09
7.175978345873545994e-02 1.067427286123536169e-09
5.929950508651006535e-02 8.938461915880300824e-10
5.868836137510219375e-02 9.310932362770883609e-10
7.089948414996885551e-02 9.478977800631800964e-10
7.347039073777344997e-02 9.753692868087589667e-10
7.269331268969375648e-02 9.223922426749486663e-10
7.248659450296830731e-02 1.016466705007395833e-09
7.254460925007406857e-02 1.134153475546936917e-09
6.210603612172609089e-02 1.082479467566767873e-09
6.177880554113962530e-02 1.071180399249746915e-09
6.163461791326228095e-02 1.062859367863548271e-09
6.981728994178260095e-02 1.075366137964223054e-09
6.250739752080967937e-02 8.550087584936562161e-10
7.100292906365651691e-02 7.945404572370944453e-10
7.948154572657084582e-02 7.071927773793991672e-10
7.061256624753632638e-02 6.778778258399970208e-10
7.786723538391292221e-02 5.383085992307172157e-10
7.490569291422227716e-02 7.282163925100678238e-10
7.506154503261407152e-02 8.585137119236196293e-10
8.945081946047706012e-02 7.194028651296155424e-10
8.955726702768272707e-02 6.699771544169255967e-10
8.645918727513809965e-02 6.597849687318718223e-10
8.469774135974159068e-02 7.292056915135609596e-10
8.150950920525094900e-02 6.045003239731848591e-10
7.111669520715964421e-02 6.318715197609924272e-10
7.156021595937060720e-02 6.151496678773950623e-10
7.785672004890392683e-02 8.482502400639959407e-10
7.362235362352347046e-02 8.578184955916539169e-10
8.337017179236172471e-02 7.820408123504016675e-10
7.456123703032380146e-02 8.480804063159428972e-10
8.972214561385544185e-02 7.489589750597381056e-10
1.003627473290878980e-01 7.857446990420529550e-10
9.444624612105294303e-02 7.144271689698477635e-10
9.419129670792732167e-02 7.190177406576339482e-10
9.903783530350966646e-02 7.905344833722521546e-10
8.638095656319956517e-02 7.189910858190831247e-10
7.444828348507301352e-02 6.407490053156078658e-10
6.605256804482194377e-02 8.488621938816233358e-10
8.848995974182667645e-02 7.934888491843876762e-10
9.359248091397451286e-02 6.808172311168612258e-10
8.331531778179274150e-02 5.748338855864344587e-10
7.539406713978945296e-02 5.264637177729358179e-10
9.635222954542473073e-02 3.589504367543934797e-10
9.342587443893227150e-02 5.531479214952319788e-10
9.855768097623845980e-02 6.807835250796101236e-10
8.015195138173172862e-02 6.337299415677529169e-10
8.730231482494330009e-02 7.898521817234812738e-10
8.211381395062586352e-02 8.447922736973153743e-10
8.863096789217585203e-02 7.713427699897836783e-10
8.321179229134267885e-02 8.328673639493477428e-10
8.027244062438575189e-02 9.360269427923538563e-10
7.968254734502294712e-02 1.047821030170960907e-09
7.620106096923440209e-02 1.138983855845621403e-09
7.887365534005660872e-02 1.004671707748874464e-09
7.546782635421876717e-02 1.005559067799293407e-09
7.411065883936748810e-02 1.074825069928011773e-09
7.271567385517303805e-02 1.089013515418436954e-09
7.095563471335142314e-02 1.040614005211860334e-09
8.022792413115548138e-02 9.905002571462737900e-10
7.636606172213357413e-02 1.012126088964206767e-09
7.018520202226234683e-02 9.575512020653331294e-10
6.420473206303789482e-02 9.782164804382030590e-10
6.678821263024582733e-02 9.423179929755945345e-10
6.456672554098870365e-02 1.138674510513668395e-09
6.829019903929972601e-02 1.169012384599591079e-09
5.959014594003288895e-02 1.039266826902176359e-09
7.884197919773719421e-02 1.008962449673433182e-09
5.787758133977452535e-02 9.501980148306279811e-10
5.254812564056089014e-02 9.161449598529947762e-10
4.550582350658809172e-02 8.867958337149249094e-10
3.223664285581588629e-02 9.896806478711603645e-10
3.403768699515476170e-02 9.308584458148604085e-10
1.743380593043365040e-02 1.003077547613283106e-09
2.724325336777878165e-02 9.429163147724141903e-10
2.567236009660655432e-02 7.854640623722121213e-10
1.864748191765588231e-02 8.380859162086442047e-10
4.006090131002009933e-03 7.680927084412235864e-10
1.525908444869450431e-02 7.285788675461453578e-10
8.970000644611720447e-03 7.879161937389444531e-10
2.371326890134510361e-03 9.449900942614333545e-10
1.815306717328556835e-02 1.096976604518121326e-09
1.510655396063549649e-03 8.559379758790388596e-10
1.510666238271641051e-02 9.667807713808727352e-10
1.498753123118442936e-02 1.038773620545590669e-09
1.625439694268742200e-02 1.025255175295992051e-09
