2.600000000000000089e-01 2.500000000000000052e-09
2.579024812282890711e-01 2.637032515792008973e-09
2.589623813576266698e-01 2.504689737681397483e-09
2.696310090902980239e-01 2.568059616759104172e-09
2.715228245546090768e-01 2.521619139711393499e-09
2.711171567153476958e-01 2.530887804297762721e-09
2.750023750930804534e-01 2.387618773304744304e-09
2.830469121949670264e-01 2.353942932544263494e-09
2.729015763375394199e-01 2.535118777849548962e-09
2.714821170883648938e-01 2.485737574235148473e-09
2.562131459060953964e-01 2.490512048499113604e-09
2.567505793161081740e-01 2.396598874599353239e-09
2.510578972219067451e-01 2.716248756623703781e-09
2.516362518484394628e-01 2.778354311567296324e-09
2.508773687856881152e-01 2.649331088261329308e-09
2.885098567958255811e-01 2.715083664237818605e-09
3.069359425679611397e-01 2.855756584846077050e-09
3.302371047165675866e-01 2.824728175811181970e-09
3.261128145703028891e-01 2.865953583056354440e-09
3.372933827790716155e-01 2.674528394898635067e-09
3.312755494433076708e-01 2.722924560545552898e-09
3.293120914176617120e-01 2.707566589082713670e-09
3.491772868705349531e-01 2.647277388200461276e-09
3.297763214123689557e-01 2.592616415168336158e-09
3.492592861313736363e-01 2.461002332646806237e-09
3.411286391342106539e-01 2.609596768747328898e-09
3.426406501139305782e-01 2.722087311410818849e-09
3.489162690363954988e-01 2.588978492606833626e-09
3.409803531588845305e-01 2.477149605404413637e-09
3.485642201233711268e-01 2.504856071236746314e-09
3.382900080740089965e-01 2.460067223588840741e-09
3.427901987730624933e-01 2.601039003715139898e-09
3.373959471833449797e-01 2.734939695863849585e-09
3.264953624782461206e-01 2.707660686118656506e-09
3.204807244996513704e-01 2.733772744413583837e-09
3.246497003591065633e-01 2.857509982591463288e-09
3.257980413570023548e-01 2.779586832127417190e-09
3.106949356642972337e-01 2.508307842468002018e-09
2.952971295493517778e-01 2.309794506366651525e-09
2.754092367593119484e-01 2.470845860181085311e-09
2.740790596113404365e-01 2.426583429466876602e-09
2.850267409134994434e-01 2.435916913076098673e-09
2.747475587209195491e-01 2.540553814692322743e-09
2.713976103577822041e-01 2.653373979235628304e-09
2.702165600412321789e-01 2.655395458592710791e-09
2.699788056569641936e-01 2.455052996306078812e-09
2.749340148463601530e-01 2.462995617441807682e-09
2.882331828966782084e-01 2.308794659949091917e-09
2.805888073065354038e-01 2.283799282154172714e-09
2.876258309766684396e-01 2.107998502200909749e-09
2.861107151845424523e-01 2.154513786729648355e-09
2.770073907941703606e-01 2.140249816310989485e-09
2.697691682222209120e-01 2.345929725300769384e-09
2.863568071242035273e-01 2.452577428766753272e-09
2.816947310335063404e-01 2.168109822780414907e-09
2.873049676991589196e-01 2.153540337533544132e-09
2.930764687188539552e-01 2.032982814524888107e-09
2.967548729775575378e-01 1.938308033569686986e-09
3.084195312496452179e-01 1.844303217262392826e-09
3.117740307489740292e-01 1.793713994989215958e-09
3.051627525306477295e-01 1.865000947590140770e-09
2.955948070859337196e-01 2.059510839924988030e-09
2.989199391777906945e-01 1.808719428281108430e-09
3.013466280387508966e-01 1.661648768658716758e-09
3.035358695178038135e-01 1.434546415653001427e-09
3.021023547832853429e-01 1.385004141796559064e-09
3.118708476125077178e-01 1.440400743825513358e-09
3.216573881545228830e-01 1.316318650959247280e-09
3.213397561735077956e-01 1.556759381165384819e-09
3.339949671046923418e-01 1.552811905588626940e-09
3.111000251005911488e-01 1.652344482008108121e-09
3.168210011930529535e-01 1.690562361686726703e-09
3.118457599597735941e-01 1.720092850052211724e-09
3.134019044444620872e-01 1.584531228367588226e-09
3.158675786792520812e-01 1.670364050263158886e-09
3.123750269920068101e-01 1.624154606234043418e-09
3.191963352929596542e-01 1.654656108998015437e-09
3.098284416175994815e-01 1.596653627955642040e-09
3.172184424975367789e-01 1.592117112815152906e-09
