4.000000000000000222e-01 2.999999999999999980e-09
4.500315740999054626e-01 2.943962508672668404e-09
4.531359357752672290e-01 3.590747879994104579e-09
4.509389365592823551e-01 3.951475564087102052e-09
4.509389365592823551e-01 3.951475564087102052e-09
4.525984416596111615e-01 4.153847095741447960e-09
4.059366753672142836e-01 4.119188413546479666e-09
4.846918285995128195e-01 4.003455223906227632e-09
4.640658712077740389e-01 3.677675169006247393e-09
4.572436216619355509e-01 3.962748916353640143e-09
4.521943501384972919e-01 4.174618414941458645e-09
3.765463386637448728e-01 4.345747170202130494e-09
3.356660099590315638e-01 4.327871147538654833e-09
2.778603294968252091e-01 4.708589277822003947e-09
2.455592764582938403e-01 4.299573675616396592e-09
2.225410911812182868e-01 4.504337406218122816e-09
2.225410911812182868e-01 4.504337406218122816e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.433884857723141726e-01 4.470706192134265719e-09
2.305743414205387309e-01 4.391680214525752646e-09
2.305743414205387309e-01 4.391680214525752646e-09
2.305743414205387309e-01 4.391680214525752646e-09
2.183901461832949698e-01 4.624284083336736222e-09
2.165685850808666268e-01 4.730494495462995875e-09
2.381238967064902012e-01 5.311760568173149411e-09
2.642890508041668141e-01 4.900508869577743114e-09
2.366299708540356428e-01 4.978615072007824268e-09
2.303248868974252517e-01 5.311241427889895256e-09
2.303248868974252517e-01 5.311241427889895256e-09
2.159516863013502264e-01 5.360074049369540440e-09
2.159516863013502264e-01 5.360074049369540440e-09
2.329380082094550941e-01 5.733796863387431025e-09
2.423092174248298591e-01 5.813106188992509507e-09
2.423092174248298591e-01 5.813106188992509507e-09
2.184728706647773855e-01 6.114429223556245689e-09
2.574486105561075711e-01 6.068997819838754621e-09
2.646661967050986108e-01 6.200584513884023398e-09
2.832746360149144826e-01 6.740836224827030015e-09
2.438233912236303369e-01 6.592443656071965154e-09
2.335134302778910376e-01 6.126430271002240228e-09
2.367384715498760395e-01 6.543701057112952122e-09
2.367384715498760395e-01 6.543701057112952122e-09
2.674664369680671006e-01 6.177001137615918424e-09
2.674664369680671006e-01 6.177001137615918424e-09
2.321356050479299882e-01 5.942099703298384236e-09
1.900751576007705945e-01 5.505576987905189044e-09
1.900751576007705945e-01 5.505576987905189044e-09
2.037636057324681005e-01 5.646215545863341511e-09
2.305757833453945249e-01 5.576315311005651475e-09
2.380428812924111626e-01 5.575356668007784630e-09
1.755496730207004030e-01 5.733098760894667632e-09
1.910033863233071283e-01 5.630473201014855572e-09
1.643537556834554492e-01 5.902109581121990463e-09
1.753195996327688855e-01 5.709686206994376616e-09
1.969694991964759945e-01 6.154007411169897021e-09
1.969694991964759945e-01 6.154007411169897021e-09
1.916408560947350792e-01 6.022731263280073642e-09
2.384269775398224211e-01 5.825438821161004044e-09
2.384269775398224211e-01 5.825438821161004044e-09
2.384269775398224211e-01 5.825438821161004044e-09
2.384269775398224211e-01 5.825438821161004044e-09
2.434768482348314833e-01 5.679512314966608413e-09
2.729938286775470124e-01 5.995667834286999893e-09
2.263201145864595643e-01 5.951658002393420099e-09
2.263201145864595643e-01 5.951658002393420099e-09
2.197921011658349466e-01 5.736856885960453945e-09
2.102668068211893393e-01 6.012770468076529557e-09
2.375123827013490840e-01 5.947831411114699907e-09
2.375123827013490840e-01 5.947831411114699907e-09
2.375123827013490840e-01 5.947831411114699907e-09
2.375123827013490840e-01 5.947831411114699907e-09
2.375123827013490840e-01 5.947831411114699907e-09
2.375123827013490840e-01 5.947831411114699907e-09
2.375123827013490840e-01 5.947831411114699907e-09
2.340531497427915386e-01 5.829283991492720358e-09
2.273668748503314685e-01 5.623836953555144259e-09
2.273668748503314685e-01 5.623836953555144259e-09
2.273668748503314685e-01 5.623836953555144259e-09
2.274715777877148459e-01 5.773425842651754995e-09
2.274715777877148459e-01 5.773425842651754995e-09
2.274715777877148459e-01 5.773425842651754995e-09
2.274715777877148459e-01 5.773425842651754995e-09
2.445753222782021674e-01 5.684641529569100441e-09
2.308687376019755710e-01 5.799450800411482767e-09
2.308687376019755710e-01 5.799450800411482767e-09
2.306347871693896212e-01 5.932135224755715655e-09
2.625170411202504273e-01 6.086409289006306086e-09
2.625170411202504273e-01 6.086409289006306086e-09
2.620278011946490793e-01 5.852348333738775889e-09
2.620278011946490793e-01 5.852348333738775889e-09
2.998650219166086872e-01 5.287156093132546137e-09
3.587877222631710161e-01 5.567564968738641968e-09
3.474958777122794107e-01 5.689454740984120820e-09
